"Run","Run ID","metric","step","timestamp","value"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","4540","1765797426939","2.4679174423217773"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","4644","1765797606531","2.490638256072998"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","4747","1765797784710","2.4272713661193848"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","4850","1765797962582","2.4366636276245117"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","4953","1765798140642","2.453230857849121"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","5056","1765798319424","2.448828935623169"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","5160","1765798498859","2.434704542160034"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","5263","1765798677214","2.4081320762634277"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","5366","1765798855600","2.362908124923706"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","5469","1765799034173","2.384796142578125"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","5572","1765799212441","2.3674466609954834"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","5676","1765799427277","2.3710761070251465"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","5779","1765799605837","2.3494155406951904"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","5882","1765799784534","2.360502004623413"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","5985","1765799963397","2.3633439540863037"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","6088","1765800141694","2.333000898361206"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","6192","1765800321647","2.311458110809326"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","6295","1765800500713","2.3378677368164062"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","6398","1765800679925","2.3288333415985107"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","6501","1765800858363","2.3173599243164062"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","6604","1765801037565","2.303072929382324"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","6708","1765801217893","2.275181531906128"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","6811","1765801397360","2.2786307334899902"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","6914","1765801575569","2.262334108352661"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","7017","1765801788679","2.266324996948242"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","7120","1765801967035","2.22857403755188"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","7224","1765802147518","2.239727735519409"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","7327","1765802325756","2.2330939769744873"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","7430","1765802504185","2.231905698776245"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","7533","1765802682158","2.1974639892578125"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","7636","1765802860392","2.2489209175109863"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","7740","1765803039802","2.214106321334839"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","7843","1765803218103","2.2084994316101074"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","7946","1765803396304","2.1842026710510254"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","8049","1765803574309","2.2115345001220703"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","8152","1765803751959","2.209341526031494"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","8256","1765803931636","2.1776013374328613"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","8359","1765804109625","2.209991931915283"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","8462","1765804322311","2.1375479698181152"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","8565","1765804500195","2.164677381515503"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","8668","1765804678808","2.1672303676605225"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","8772","1765804858158","2.159263849258423"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","8875","1765805035793","2.143775701522827"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","8978","1765805213740","2.155874729156494"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","9081","1765805391783","2.1478891372680664"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","9184","1765805569976","2.1540284156799316"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","9288","1765805750037","2.1281795501708984"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","9391","1765805928633","2.0842370986938477"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","9494","1765806106488","2.0891969203948975"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","9597","1765806284123","2.1083695888519287"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","9700","1765806461915","2.081737756729126"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","9804","1765806641616","2.0779061317443848"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","9907","1765806854221","2.111971378326416"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","10010","1765807032208","2.072709560394287"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","10113","1765807209905","2.0652689933776855"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","10216","1765807388586","2.065690040588379"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","10320","1765807568300","2.0600979328155518"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","10423","1765807746367","2.0471835136413574"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","10526","1765807924403","2.0328996181488037"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","10629","1765808102393","2.0551443099975586"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","10732","1765808280411","2.0383377075195312"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","10836","1765808459789","2.0335073471069336"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","10939","1765808637704","2.0215489864349365"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","11042","1765808815862","1.996617317199707"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","11145","1765808994253","2.001617193222046"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","11248","1765809206796","1.9706296920776367"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","11352","1765809386618","2.0046019554138184"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","11455","1765809564732","1.9609853029251099"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","11558","1765809743167","2.002446413040161"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","11661","1765809921155","2.002744197845459"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","11764","1765810099337","1.9616444110870361"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","11868","1765810279115","1.962235689163208"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","11971","1765810458029","1.9852490425109863"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","12074","1765810636117","1.9467417001724243"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","12177","1765810814463","1.9393718242645264"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","12280","1765810992717","1.9417866468429565"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","12384","1765811172846","1.9106756448745728"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","12487","1765811351621","1.935267686843872"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","12590","1765811529801","1.9527344703674316"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","12693","1765811743102","1.955864429473877"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","12796","1765811920949","1.9321593046188354"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","12900","1765812100420","1.938779354095459"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","13003","1765812278056","1.9122371673583984"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","13106","1765812456010","1.8937300443649292"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","13209","1765812633626","1.9285905361175537"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","13312","1765812811487","1.8956127166748047"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","13416","1765812990622","1.9077672958374023"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","13519","1765813169061","1.8623641729354858"
